 386.,  551.87,    89.62,     0.5,     2.7,     1.0,   14.90,   12.67,    0.84,   19.23,  257.60
 388.,  497.47,    92.78,     0.5,     2.6,     1.0,   14.40,   12.32,    0.81,   18.92,  245.17
 390.,  518.00,    93.92,     0.5,     2.6,     1.0,   14.63,   12.33,    0.83,   19.08,  246.70
 392.,  546.53,    93.65,     0.5,     2.7,     1.0,   14.98,   12.66,    0.84,   19.26,  260.85
 394.,  510.80,    97.31,     0.5,     2.7,     1.0,   14.69,   12.33,    0.82,   19.03,  257.20
 396.,  511.33,    98.83,     0.5,     2.8,     1.0,   15.03,   12.66,    0.84,   19.50,  262.52
 398.,  533.07,    98.76,     0.5,     2.8,     1.0,   15.46,   12.96,    0.87,   20.04,  262.68
 400.,  550.13,    99.70,     0.5,     2.8,     1.1,   15.69,   12.94,    0.86,   20.13,  267.82
 402.,  561.60,   100.21,     0.5,     2.9,     1.1,   15.47,   12.95,    0.85,   19.96,  270.32
 404.,  538.80,    98.01,     0.5,     2.7,     1.0,   14.70,   12.29,    0.81,   19.03,  256.32
 406.,  547.47,    98.90,     0.5,     2.8,     1.0,   15.05,   12.58,    0.81,   19.37,  266.54
 408.,  564.27,   101.68,     0.5,     2.9,     1.1,   15.69,   13.26,    0.85,   20.31,  277.69
 410.,  534.40,   104.94,     0.5,     2.9,     1.1,   15.56,   13.31,    0.85,   20.34,  268.62
 412.,  585.60,   104.36,     0.6,     3.0,     1.1,   16.37,   13.92,    0.88,   21.04,  288.82
 414.,  638.93,   104.09,     0.6,     3.1,     1.1,   16.64,   14.21,    0.88,   21.33,  298.31
 416.,  637.73,   118.12,     0.6,     3.6,     1.3,   18.14,   14.82,    0.97,   23.16,  309.63
 418.,  649.07,   126.16,     0.6,     3.7,     1.4,   18.84,   15.53,    1.02,   28.51,  320.35
 420.,  668.40,   125.35,     0.6,     3.7,     1.4,   18.78,   15.51,    1.01,   23.97,  319.48
 422.,  712.40,   137.69,     0.7,     3.9,     1.4,   19.86,   16.55,    1.08,   25.56,  339.97
 424.,  655.73,   133.59,     0.7,     3.8,     1.4,   19.03,   15.92,    1.05,   24.54,  326.29
 426.,  669.33,   135.28,     0.7,     3.8,     1.4,   19.47,   16.28,    1.09,   25.06,  333.64
 428.,  736.13,   136.81,     0.7,     3.9,     1.5,   20.09,   16.93,    1.11,   25.73,  347.44
 430.,  705.07,   132.57,     0.7,     3.9,     1.4,   19.62,   16.57,    1.09,   25.14,  342.67
 432.,  721.20,   132.59,     0.7,     3.8,     1.4,   19.62,   16.58,    1.08,   25.06,  344.97
 434.,  698.13,   130.34,     0.7,     3.7,     1.4,   19.37,   16.22,    1.06,   24.67,  337.90
 436.,  649.47,   128.78,     0.6,     3.6,     1.3,   18.68,   15.56,    1.03,   23.92,  322.50
 438.,  657.20,   141.89,     0.7,     3.9,     1.5,   19.72,   15.87,    1.11,   25.20,  327.75
 440.,  651.07,   143.06,     0.7,     3.9,     1.5,   19.73,   15.89,    1.11,   25.21,  328.17
 442.,  612.80,   135.24,     0.6,     3.7,     1.4,   18.87,   15.24,    1.06,   24.18,  310.82
 444.,  675.47,   140.03,     0.7,     3.9,     1.4,   19.49,   15.87,    1.09,   25.02,  322.29
 446.,  685.87,   139.40,     1.1,     4.0,     1.4,   19.40,   15.87,    1.10,   24.66,  320.63
 448.,  648.27,   144.20,     0.7,     3.9,     1.4,   19.70,   15.92,    1.10,   25.18,  328.96
 450.,  640.53,   140.83,     0.7,     3.8,     1.4,   19.36,   15.56,    1.07,   24.68,  323.39
 452.,  601.33,   125.69,     0.6,     3.4,     1.2,   17.42,   14.64,    0.96,   22.50,  298.41
 454.,  594.93,   124.88,     0.6,     3.4,     1.2,   17.44,   14.65,    0.97,   22.41,  302.86
 456.,  611.33,   129.87,     0.6,     3.4,     1.2,   17.77,   15.01,    0.99,   22.92,  309.67
 458.,  598.40,   129.07,     0.6,     3.5,     1.2,   17.57,   15.03,    0.99,   22.84,  317.45
 460.,  577.87,   124.74,     0.6,     3.3,     1.2,   16.91,   14.38,    0.96,   21.82,  292.48
 462.,  520.80,   114.24,     0.5,     2.9,     1.0,   15.46,   13.81,    0.87,   20.15,  279.16
 464.,  507.60,   124.33,     0.6,     3.1,     1.1,   16.03,   13.81,    0.92,   20.79,  279.05
 466.,  482.80,   117.87,     0.5,     2.9,     1.0,   15.35,   13.89,    0.87,   20.07,  277.68
 468.,  497.33,   106.28,     0.5,     2.7,     0.9,   14.44,   13.18,    0.83,   18.74,  264.17
 470.,  477.87,   102.64,     1.0,     2.7,     9.3,   14.41,   13.18,    0.81,   18.19,  258.11
 472.,  474.13,   119.19,     0.5,     2.9,     1.1,   15.81,   13.86,    0.90,   20.62,  277.57
 474.,  517.07,   116.65,     1.5,     3.0,     1.1,   15.97,   14.11,    0.93,   20.83,  283.13
 476.,  494.93,   105.98,     0.5,     2.8,     1.0,   14.84,   13.11,    0.84,   19.26,  262.71
 478.,  540.27,   119.37,     0.6,     3.1,     1.0,   16.18,   14.15,    0.91,   20.96,  286.50
 480.,  537.33,   119.33,     0.6,     3.0,     1.0,   16.04,   13.80,    0.90,   20.78,  281.58
 482.,  549.73,   119.61,     0.6,     3.1,     1.1,   16.40,   14.09,    0.91,   21.19,  289.88
 484.,  563.20,   122.22,     0.6,     3.2,     1.1,   16.65,   14.41,    0.92,   21.59,  296.35
 486.,  487.73,   114.47,     0.5,     2.9,     1.0,   15.16,   13.10,    0.83,   19.74,  265.38
 488.,  482.40,   114.71,     0.5,     2.9,     1.0,   14.93,   13.12,    0.83,   19.72,  258.53
 490.,  524.27,   122.81,    16.6,     3.1,     1.0,   16.01,   14.09,    0.88,   21.33,  268.53
 492.,  512.67,   123.85,     0.6,     3.0,     1.0,   16.07,   14.10,    0.88,   21.41,  274.99
 494.,  470.80,   115.58,     0.5,     2.9,     0.9,   15.05,   13.09,    0.81,   19.87,  257.50
 496.,  456.53,   115.80,     0.5,     2.8,     1.0,   15.04,   12.74,    0.80,   19.61,  256.00
 498.,  502.53,   119.54,     0.6,     3.0,     1.0,   15.78,   13.43,    0.85,   20.56,  272.50
 500.,  560.80,   120.16,     0.6,     3.2,     1.0,   16.49,   14.06,    0.91,   21.52,  285.81
   0.,  177.19,     0.11,     0.0,     0.0,     0.1,    8.66,    2.34,    0.18,    7.62,   70.01
   0.,  298.08,     0.22,     0.1,     0.3,     0.1,    7.99,    2.34,    0.18,    7.36,   70.07
   0.,  360.52,     0.31,     0.1,     0.7,     0.1,    4.74,    2.33,    0.14,    7.15,   49.38
   0.,  356.44,     0.35,     0.1,     0.8,     0.1,    4.65,    2.36,    0.14,    7.09,   49.57
   8.,  346.47,     0.40,     0.1,     0.7,     0.1,    4.71,    2.36,    0.15,    6.93,   50.55
  10.,  334.69,     0.47,     0.1,     0.7,     0.2,    4.45,    2.37,    0.14,    6.82,   49.17
  12.,  317.88,     0.54,     0.1,     0.7,     0.2,    4.22,    2.36,    0.14,    6.66,   47.71
  14.,  311.69,     0.62,     0.1,     0.7,     0.2,    4.11,    2.36,    0.14,    6.57,   47.19
