 400., 2666.80,     1.55,     1.0,     6.3,     1.0,    5.39,   21.96,    0.55,  523.30,    0.00
 402., 2700.40,     1.57,     1.0,     6.2,     1.0,    5.38,   21.97,    0.55,  525.57,    0.00
 404., 2688.13,     1.56,     1.0,     6.3,     1.0,    5.39,   21.97,    0.55,  527.86,    0.00
 406., 2712.27,     1.57,     1.0,     6.3,     1.0,    5.39,   21.98,    0.55,  530.14,    0.00
 408., 2750.27,     1.60,     1.0,     6.4,     1.0,    5.41,   21.98,    0.55,  532.44,    0.00
 410., 2682.13,     1.56,     1.0,     6.3,     1.0,    5.39,   21.99,    0.55,  534.71,    0.00
 412., 2707.47,     1.57,     1.0,     6.3,     1.0,    5.38,   21.99,    0.55,  536.98,    0.00
 414., 2700.53,     1.56,     1.0,     6.4,     1.0,    5.38,   21.99,    0.55,  539.24,    0.00
 416., 2694.80,     1.57,     1.0,     6.4,     1.0,    5.38,   22.00,    0.55,  541.52,    0.00
 418., 2704.00,     1.57,     1.0,     6.2,     1.0,    5.39,   22.00,    0.55,  543.78,    0.00
 420., 2647.07,     1.54,     1.0,     6.3,     1.0,    5.39,   22.01,    0.55,  546.06,    0.00
 422., 2710.27,     1.57,     1.0,     6.3,     1.0,    5.39,   22.01,    0.55,  548.29,    0.00
 424., 2708.80,     1.58,     1.0,     6.3,     1.0,    5.38,   22.01,    0.55,  550.58,    0.00
 426., 2710.13,     1.58,     1.0,     6.3,     1.0,    5.36,   22.02,    0.55,  552.85,    0.00
 428., 2695.60,     1.56,     1.0,     6.3,     1.0,    5.38,   22.02,    0.55,  555.12,    0.00
 430., 2670.93,     1.55,     1.0,     6.3,     1.0,    5.37,   22.03,    0.55,  557.36,    0.00
 432., 2672.13,     1.57,     1.0,     6.3,     1.0,    5.37,   22.03,    0.55,  559.63,    0.00
 434., 2647.33,     1.55,     1.0,     6.3,     1.0,    5.38,   22.03,    0.55,  561.91,    0.00
 436., 2683.33,     1.56,     1.0,     6.2,     1.0,    5.37,   22.04,    0.55,  564.16,    0.00
 438., 2628.00,     1.53,     1.0,     6.2,     1.0,    5.37,   22.04,    0.54,  566.40,    0.00
 440., 2678.00,     1.56,     1.0,     6.2,     1.0,    5.36,   22.05,    0.54,  568.62,    0.00
 442., 2646.93,     1.54,     1.0,     6.2,     1.0,    5.36,   22.05,    0.54,  570.86,    0.00
 444., 2626.80,     1.53,     1.0,     6.2,     1.0,    5.37,   22.05,    0.54,  573.08,    0.00
 446., 2597.60,     1.51,     0.9,     6.1,     0.9,    5.38,   22.06,    0.54,  575.28,    0.00
 448., 2587.47,     1.52,     0.9,     6.1,     0.9,    5.37,   22.06,    0.54,  577.49,    0.00
 450., 2598.40,     1.52,     1.0,     6.0,     1.0,    5.36,   22.06,    0.53,  579.68,    0.00
 452., 2611.07,     1.52,     0.9,     6.1,     0.9,    5.34,   22.07,    0.53,  581.90,    0.00
 454., 2606.00,     1.51,     0.9,     6.1,     0.9,    5.37,   22.07,    0.53,  584.09,    0.00
 456., 2599.07,     1.51,     0.9,     6.0,     0.9,    5.35,   22.08,    0.53,  586.27,    0.00
 458., 2553.33,     1.49,     0.9,     6.1,     0.9,    5.36,   22.08,    0.53,  588.47,    0.00
 460., 2622.00,     1.53,     0.9,     6.1,     0.9,    5.34,   22.08,    0.53,  590.65,    0.00
 462., 2581.20,     1.51,     0.9,     6.1,     0.9,    5.32,   22.09,    0.53,  592.87,    0.00
 464., 2641.87,     1.53,     0.9,     6.1,     0.9,    5.35,   22.09,    0.53,  595.07,    0.00
 466., 2626.93,     1.53,     1.0,     6.2,     1.0,    5.33,   22.09,    0.53,  597.29,    0.00
 468., 2602.53,     1.52,     1.0,     6.1,     1.0,    5.35,   22.10,    0.54,  599.51,    0.00
 470., 2614.27,     1.53,     1.0,     6.1,     1.0,    5.35,   22.10,    0.54,  601.72,    0.00
 472., 2628.27,     1.54,     1.0,     6.1,     1.0,    5.35,   22.10,    0.54,  603.94,    0.00
 474., 2661.87,     1.55,     1.0,     6.2,     1.0,    5.38,   22.11,    0.54,  606.19,    0.00
 476., 2667.07,     1.55,     1.0,     6.2,     1.0,    5.41,   22.11,    0.54,  608.45,    0.00
 478., 2662.27,     1.54,     1.0,     6.2,     1.0,    5.40,   22.11,    0.54,  610.68,    0.00
 480., 2654.67,     1.54,     1.0,     6.2,     1.0,    5.39,   22.12,    0.54,  612.89,    0.00
 482., 2645.07,     1.54,     1.0,     6.2,     1.0,    5.38,   22.12,    0.54,  615.11,    0.00
 484., 2679.20,     1.55,     1.0,     6.2,     1.0,    5.37,   22.12,    0.54,  617.34,    0.00
 486., 2672.27,     1.56,     1.0,     6.2,     1.0,    5.35,   22.13,    0.54,  619.57,    0.00
 488., 2690.80,     1.56,     1.0,     6.2,     1.0,    5.39,   22.13,    0.54,  621.81,    0.00
 490., 2691.60,     1.56,     1.0,     6.2,     1.0,    5.39,   22.13,    0.54,  624.06,    0.00
 492., 2662.00,     1.55,     1.0,     6.2,     1.0,    5.39,   22.14,    0.54,  626.32,    0.00
 494., 2652.40,     1.55,     1.0,     6.2,     1.0,    5.39,   22.14,    0.54,  628.56,    0.00
 496., 2739.60,     1.59,     1.0,     6.3,     1.0,    5.40,   22.14,    0.55,  630.85,    0.00
 498., 2695.87,     1.57,     1.0,     6.3,     1.0,    5.41,   22.15,    0.55,  633.14,    0.00
 500., 2705.47,     1.58,     1.0,     6.3,     1.0,    5.42,   22.15,    0.55,  635.43,    0.00
 502., 2663.33,     1.57,     1.0,     6.3,     1.0,    5.39,   22.16,    0.55,  637.73,    0.00
 504., 2714.40,     1.58,     1.0,     6.4,     1.0,    5.42,   22.16,    0.55,  640.04,    0.00
 506., 2695.47,     1.58,     1.0,     6.4,     1.0,    5.40,   22.16,    0.55,  642.36,    0.00
 508., 2679.20,     1.57,     1.0,     6.3,     1.0,    5.38,   22.17,    0.55,  644.65,    0.00
 510., 2716.67,     1.58,     1.0,     6.2,     1.0,    5.41,   22.17,    0.55,  646.93,    0.00
 512., 2690.80,     1.57,     1.0,     6.3,     1.0,    5.41,   22.17,    0.55,  649.26,    0.00
 514., 2679.60,     1.56,     1.0,     6.4,     1.0,    5.43,   22.18,    0.55,  651.56,    0.00
 516., 2655.87,     1.55,     1.0,     6.3,     1.0,    5.40,   22.18,    0.55,  653.84,    0.00
